,epoch,reconstruction_err,DA_MAE,DA_ratio_improve_MAE,time_DA(s),time_epoch(s)
132,132,1343.7440795898438,NO_CALC,NO_CALC,NO_CALC,1.4964978694915771
133,133,1331.1273803710938,NO_CALC,NO_CALC,NO_CALC,1.53709077835083
134,134,1324.6183166503906,NO_CALC,NO_CALC,NO_CALC,1.491675853729248
135,135,1325.8406677246094,NO_CALC,NO_CALC,NO_CALC,1.4979424476623535
136,136,1334.3737487792969,NO_CALC,NO_CALC,NO_CALC,1.456632375717163
137,137,1329.4217834472656,NO_CALC,NO_CALC,NO_CALC,1.5088307857513428
138,138,1344.4000854492188,NO_CALC,NO_CALC,NO_CALC,1.5216360092163086
139,139,1333.429443359375,NO_CALC,NO_CALC,NO_CALC,1.525914192199707
140,140,1301.5335693359375,NO_CALC,NO_CALC,NO_CALC,1.5026099681854248
141,141,1293.10107421875,NO_CALC,NO_CALC,NO_CALC,1.5928232669830322
142,142,1283.1509094238281,NO_CALC,NO_CALC,NO_CALC,1.5492684841156006
143,143,1279.240478515625,NO_CALC,NO_CALC,NO_CALC,1.4935872554779053
144,144,1280.6061401367188,NO_CALC,NO_CALC,NO_CALC,1.462874412536621
145,145,1264.3310241699219,NO_CALC,NO_CALC,NO_CALC,1.471346378326416
146,146,1258.2158508300781,NO_CALC,NO_CALC,NO_CALC,1.5123825073242188
147,147,1253.4625854492188,NO_CALC,NO_CALC,NO_CALC,1.4680438041687012
148,148,1247.5838317871094,NO_CALC,NO_CALC,NO_CALC,1.5208663940429688
149,149,1257.2282409667969,NO_CALC,NO_CALC,NO_CALC,1.4929492473602295
